sample	tissue	nucl	subject	pool_id	side	part	rpm	rpm_ratio
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	15	R		102.8622857142857	0.14432857142857147
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	16	R		278.48085714285713	0.22153428571428574
M355_Muscle_hFXN_R_BIC_1_RNA	BIC	RNA	M355	18	R		212.51314285714287	0.14663371428571434
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	1	R		563.1828571428571	0.4120914285714286
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	2	R		2316.8571428571427	1.603714285714286
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	3	R		1006.36	0.7939514285714283
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	4	R		188.93514285714284	0.21014000000000002
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	5	R		698.0771428571428	0.7767171428571427
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	6	R		1023.2599999999998	0.8992428571428572
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	7	R		1096.0771428571427	1.0124828571428572
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	8	R		2692.2771428571427	2.0842857142857145
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	9	R		479.16571428571416	0.3819942857142857
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	10	R		1778.937142857143	1.2833714285714286
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	11	R		2134.7057142857143	1.6251714285714283
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	12	R		1333.8	1.1646828571428574
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	13	R		3580.4	2.482685714285715
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	14	R		853.6	0.9210028571428572
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	15	R		106.81885714285713	0.151074
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	16	R		277.0465714285714	0.2150085714285714
M355_Muscle_hFXN_R_BIC_2_RNA	BIC	RNA	M355	18	R		217.7497142857143	0.14911999999999997
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	1	R		571.9771428571427	0.41823714285714286
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	2	R		2320.6857142857143	1.5931142857142857
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	3	R		1077.1942857142856	0.8624657142857142
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	4	R		173.29171428571425	0.1940628571428572
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	5	R		899.0400000000001	0.9964714285714283
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	6	R		947.9799999999999	0.8275542857142857
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	7	R		976.2771428571427	0.9021685714285715
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	8	R		2486.662857142857	1.9159142857142855
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	9	R		643.8085714285714	0.5150828571428571
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	10	R		2083.9142857142856	1.504914285714285
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	11	R		1700.142857142857	1.2830857142857146
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	12	R		1345.9514285714286	1.180314285714286
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	13	R		3509.5142857142855	2.451000000000001
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	14	R		1083.8057142857142	1.163457142857143
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	15	R		95.87714285714287	0.1339237142857143
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	16	R		217.218	0.16811142857142855
M355_Muscle_hFXN_R_GA_1_RNA	GA	RNA	M355	18	R		191.47428571428568	0.1323571428571428
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	1	R		564.2285714285715	0.4102371428571428
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	2	R		2390.4	1.6398857142857146
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	3	R		1064.9085714285716	0.8448971428571425
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	4	R		173.21714285714285	0.19551714285714286
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	5	R		865.0171428571429	0.9559342857142857
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	6	R		1017.3457142857145	0.885902857142857
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	7	R		957.2628571428572	0.8834371428571429
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	8	R		2446.7714285714287	1.8773428571428565
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	9	R		782.9914285714285	0.6239428571428571
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	10	R		2089.2828571428568	1.5048285714285714
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	11	R		1633.5485714285712	1.231857142857143
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	12	R		1391.2285714285713	1.218257142857143
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	13	R		3356.8571428571427	2.3400000000000003
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	14	R		1134.3800000000003	1.2137714285714285
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	15	R		97.52628571428569	0.1344057142857143
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	16	R		238.25400000000005	0.18462857142857145
M355_Muscle_hFXN_R_GA_2_RNA	GA	RNA	M355	18	R		175.82828571428567	0.11974857142857144
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	1	R		472.4057142857143	0.3404257142857141
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	2	R		2485.8285714285716	1.7220000000000002
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	3	R		1063.0485714285714	0.8453542857142856
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	4	R		196.64600000000002	0.22335428571428567
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	5	R		753.125714285714	0.8362171428571431
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	6	R		972.0742857142857	0.8498857142857145
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	7	R		1152.0742857142857	1.07132
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	8	R		2713.8942857142856	2.104771428571428
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	9	R		564.6542857142856	0.44938857142857147
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	10	R		1821.7428571428572	1.3168285714285715
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	11	R		2142.0	1.614685714285714
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	12	R		1256.1685714285716	1.1107285714285715
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	13	R		3280.8285714285716	2.2887142857142857
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	14	R		781.2171428571428	0.8363200000000001
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	15	R		88.66514285714284	0.12346399999999999
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	16	R		240.10828571428578	0.18750571428571433
M355_Muscle_hFXN_R_HAM_1_RNA	HAM	RNA	M355	18	R		234.59571428571425	0.15929428571428575
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	1	R		524.1171428571428	0.38317142857142855
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	2	R		2487.885714285714	1.7125999999999995
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	3	R		1006.3485714285713	0.8052028571428571
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	4	R		165.56771428571426	0.1880371428571429
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	5	R		721.6371428571425	0.8024914285714284
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	6	R		973.6085714285715	0.8469428571428573
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	7	R		1194.7571428571428	1.1064085714285716
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	8	R		2724.3085714285717	2.0981142857142854
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	9	R		597.9857142857144	0.47545999999999994
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	10	R		1845.142857142857	1.334742857142857
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	11	R		2141.125714285714	1.5964285714285715
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	12	R		1223.3971428571429	1.0738857142857146
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	13	R		3283.6285714285714	2.2957714285714275
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	14	R		808.9457142857142	0.8762085714285714
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	15	R		78.27314285714287	0.10455400000000001
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	16	R		251.04257142857148	0.1912085714285714
M355_Muscle_hFXN_R_HAM_2_RNA	HAM	RNA	M355	18	R		243.99428571428575	0.1651371428571429
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	1	R		720.7057142857142	0.5220828571428571
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	2	R		2314.0	1.6142
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	3	R		910.0371428571427	0.7311400000000001
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	4	R		159.41942857142857	0.18256999999999998
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	5	R		700.6314285714286	0.7830228571428571
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	6	R		1055.8771428571429	0.930917142857143
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	7	R		1050.3314285714287	0.9784542857142857
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	8	R		2579.2257142857143	1.9766
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	9	R		552.5885714285715	0.4508599999999999
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	10	R		1869.5742857142857	1.3593428571428572
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	11	R		1999.7485714285713	1.5324285714285713
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	12	R		1412.6857142857143	1.2637800000000001
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	13	R		3219.2	2.250171428571429
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	14	R		1117.7428571428572	1.200994285714286
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	15	R		77.88671428571429	0.11591508571428569
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	16	R		224.62171428571432	0.17416400000000007
M355_Muscle_hFXN_R_PM_1_RNA	PM	RNA	M355	18	R		285.7714285714286	0.19949999999999998
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	1	R		721.9714285714286	0.5301428571428572
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	2	R		2113.2485714285713	1.469
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	3	R		931.622857142857	0.7512685714285715
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	4	R		168.51885714285714	0.19161142857142854
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	5	R		761.2542857142857	0.8339428571428572
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	6	R		1046.714285714286	0.9138314285714285
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	7	R		1106.8257142857144	1.0189085714285715
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	8	R		2583.6457142857143	2.018742857142857
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	9	R		488.7371428571428	0.3896342857142857
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	10	R		1865.9799999999998	1.3474
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	11	R		2017.8857142857144	1.5347428571428572
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	12	R		1492.402857142857	1.3191257142857145
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	13	R		3260.0	2.2818285714285715
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	14	R		1105.7628571428572	1.1780000000000002
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	15	R		89.25228571428572	0.12166400000000002
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	16	R		216.62485714285717	0.1670911428571429
M355_Muscle_hFXN_R_PM_2_RNA	PM	RNA	M355	18	R		299.8742857142858	0.20703428571428573
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	1	R		605.2628571428572	0.438797142857143
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	2	R		2031.78	1.400142857142857
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	3	R		1360.905714285714	1.0875514285714285
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	4	R		270.75800000000004	0.30636
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	5	R		1049.2942857142857	1.163797142857143
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	6	R		876.5114285714285	0.7641857142857144
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	7	R		1416.1771428571426	1.310428571428571
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	8	R		2637.1971428571433	2.0300857142857143
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	9	R		338.3714285714286	0.2706142857142857
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	10	R		1605.677142857143	1.1612285714285717
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	11	R		2305.874285714286	1.743657142857143
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	12	R		1142.1457142857143	1.000554285714286
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	13	R		3426.0	2.388885714285714
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	14	R		622.1102857142857	0.6656742857142858
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	15	R		116.97714285714285	0.16254571428571427
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	16	R		173.85114285714283	0.1333542857142857
M355_Muscle_hFXN_R_QUA_1_RNA	QUA	RNA	M355	18	R		301.6942857142857	0.20754571428571428
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	1	R		572.0542857142858	0.4135028571428572
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	2	R		2127.177142857143	1.445571428571429
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	3	R		1446.6028571428571	1.140942857142857
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	4	R		310.2485714285713	0.3482257142857143
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	5	R		1065.4285714285713	1.1734
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	6	R		878.7342857142858	0.7598514285714284
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	7	R		1414.0971428571427	1.3058857142857143
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	8	R		2687.594285714286	2.0493714285714284
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	9	R		350.21428571428567	0.27697714285714276
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	10	R		1646.4542857142858	1.1809085714285714
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	11	R		2334.194285714286	1.7464285714285712
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	12	R		1105.6857142857143	0.9627571428571431
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	13	R		3323.9142857142856	2.322485714285714
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	14	R		611.5828571428569	0.6541114285714286
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	15	R		112.24285714285715	0.15382571428571423
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	16	R		177.414	0.13699428571428574
M355_Muscle_hFXN_R_QUA_2_RNA	QUA	RNA	M355	18	R		266.6085714285714	0.18320571428571422
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	1	R		602.7285714285714	0.44097428571428576
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	2	R		2229.114285714286	1.5488571428571427
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	3	R		1141.2828571428572	0.9015685714285717
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	4	R		182.26114285714283	0.21588000000000004
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	5	R		784.8857142857141	0.8683085714285715
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	6	R		838.3914285714286	0.7331657142857142
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	7	R		1237.1714285714286	1.145802857142857
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	8	R		2607.617142857143	2.0088571428571433
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	9	R		491.43428571428575	0.3939228571428572
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	10	R		1726.582857142857	1.2476571428571426
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	11	R		2444.44	1.8515999999999995
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	12	R		1056.562857142857	0.9244514285714285
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	13	R		3698.5142857142855	2.5745142857142858
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	14	R		561.6348571428571	0.6010171428571431
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	15	R		128.09285714285716	0.17881942857142857
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	16	R		248.9228571428571	0.19654571428571424
M355_Muscle_hFXN_R_TA_1_RNA	TA	RNA	M355	18	R		258.52000000000004	0.17870000000000003
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	1	R		725.7085714285714	0.5326914285714285
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	2	R		2171.1285714285714	1.4989714285714284
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	3	R		972.8057142857142	0.7750799999999999
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	4	R		160.46428571428572	0.19501428571428572
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	5	R		770.9914285714285	0.8526485714285714
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	6	R		898.5628571428572	0.7901771428571427
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	7	R		1163.5142857142857	1.0845114285714286
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	8	R		2557.7971428571427	1.9712857142857143
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	9	R		492.8571428571428	0.39321142857142855
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	10	R		1728.8485714285716	1.2588285714285714
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	11	R		2429.0914285714284	1.832257142857143
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	12	R		1193.0771428571427	1.0532885714285716
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	13	R		3677.7428571428572	2.553200000000001
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	14	R		703.1657142857144	0.7452542857142858
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	15	R		125.58571428571432	0.17955342857142856
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	16	R		229.72199999999998	0.18595857142857147
M355_Muscle_hFXN_R_TA_2_RNA	TA	RNA	M355	18	R		280.3425714285715	0.19122942857142863
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	1	R		526.2628571428571	0.3807571428571429
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	2	R		2154.0857142857144	1.4842857142857144
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	3	R		816.9257142857144	0.6524057142857145
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	4	R		178.15057142857145	0.20070285714285718
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	5	R		633.582857142857	0.7004514285714286
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	6	R		1033.7114285714285	0.902454285714286
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	7	R		979.4057142857142	0.9029428571428572
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	8	R		2480.1457142857143	1.9106571428571426
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	9	R		480.05428571428575	0.38294857142857147
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	10	R		2151.468571428571	1.5566
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	11	R		1764.6257142857141	1.3361428571428569
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	12	R		1518.1942857142856	1.3321714285714283
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	13	R		3831.2571428571428	2.673085714285714
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	14	R		1197.9685714285713	1.2879142857142856
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	15	R		105.9582857142857	0.14773999999999995
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	16	R		257.47914285714285	0.20061428571428572
M355_Muscle_hFXN_R_TRI_1_RNA	TRI	RNA	M355	18	R		185.8917142857143	0.12777371428571432
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	1	R		533.4114285714286	0.3903142857142858
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	2	R		2110.077142857143	1.4642285714285714
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	3	R		833.0571428571428	0.6672828571428571
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	4	R		179.9928571428571	0.20593714285714285
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	5	R		639.1314285714285	0.7108771428571428
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	6	R		1012.9571428571429	0.8882114285714288
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	7	R		988.1742857142857	0.9141685714285716
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	8	R		2452.957142857143	1.8933714285714283
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	9	R		502.61142857142863	0.4044257142857143
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	10	R		2126.517142857143	1.5397714285714283
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	11	R		1753.6114285714286	1.324514285714286
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	12	R		1485.842857142857	1.3114
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	13	R		3926.9142857142856	2.735971428571429
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	14	R		1173.4971428571428	1.2680857142857143
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	15	R		118.49199999999998	0.16745142857142853
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	16	R		269.8328571428571	0.21031999999999998
M355_Muscle_hFXN_R_TRI_2_RNA	TRI	RNA	M355	18	R		177.23514285714285	0.12102714285714287
